#Convergence plot for nb vs h2 @ h1 = 1.0 and beta = 0
#h2     nb @ O(k2)          nb @ O(k4)          nb @ O(k6)          nb @ O(k8)
0.0936  1.2053496562133152  1.2053496562133152  1.3595694206849853  1.3269514568432466
0.094   1.2033064769279063  1.2033064769279063  1.3591784677039942  1.326188078568161
0.0944  1.201270212677057   1.201270212677057   1.3588043468654831  1.3254395432684465
0.0948  1.1992408284147078  1.1992408284147078  1.3584470333804035  1.3247058354565184
0.0952  1.1972182893312235  1.1972182893312235  1.3581065026268624  1.323986939934338
0.0956  1.1952025608513999  1.1952025608513999  1.3577827301488228  1.3232828417913718
0.096   1.1931936086324963  1.1931936086324963  1.3574756916548465  1.3225935264027142
0.0964  1.1911913985622835  1.1911913985622835  1.3571853630167858  1.3219189794268988
0.0968  1.1891958967571146  1.1891958967571146  1.3569117202685528  1.3212591868040766
0.0972  1.1872070695600105  1.1872070695600105  1.3566547396048523  1.3206141347539722
0.0976  1.1852248835387722  1.1852248835387722  1.3564143973799532  1.3199838097739924
0.098   1.1832493054841033  1.1832493054841033  1.3561906701064395  1.3193681986371835
0.0984  1.1812803024077574  1.1812803024077574  1.3559835344540159  1.3187672883904642
0.0988  1.1793178415407017  1.1793178415407017  1.3557929672482827  1.3181810663526101
0.0992  1.1773618903312992  1.1773618903312992  1.3556189454695329  1.3176095201123583
0.0996  1.1754124164435085  1.1754124164435085  1.3554614462515793  1.3170526375266194
0.1     1.1734693877551017  1.1734693877551017  1.3553204468805584  1.3165104067185147
0.1004  1.1715327723559015  1.1715327723559015  1.355195924793771   1.3159828160755875
0.1008  1.1696025385460316  1.1696025385460316  1.3550878575785164  1.3154698542479322
0.1012  1.1676786548341898  1.1676786548341898  1.3549962229709482  1.3149715101464063
0.1016  1.1657610899359339  1.1657610899359339  1.3549209988549262  1.314487772940782
0.1020  1.1638498127719865  1.1638498127719865  1.3548621632608935  1.3140186320579865
0.1024  1.161944792466556   1.161944792466556   1.354819694364748   1.3135640771803003
0.1028  1.1600459983456735  1.1600459983456735  1.3547935704867275  1.3131240982435544
0.1032  1.1581533999355462  1.1581533999355462  1.3547837700903245  1.3126986854354852
0.1036  1.156266966960928   1.156266966960928   1.3547902717811697  1.3122878291938718
0.1040  1.1543866693435052  1.1543866693435052  1.3548130543059609  1.3118915202048642
0.1044  1.1525124772002964  1.1525124772002964  1.3548520965513813  1.311509749401257
0.1048  1.1506443608420716  1.1506443608420716  1.3549073775430336  1.3111425079607701
0.1052  1.1487822907717817  1.1487822907717817  1.3549788764443982  1.3107897873044703
0.1056  1.1469262376830094  1.1469262376830094  1.3550665725557423  1.3104515790948266
0.1060  1.1450761724584289  1.1450761724584289  1.3551704453131301  1.310127875234369
0.1064  1.1432320661682835  1.1432320661682835  1.3552904742873606  1.3098186678638306
0.1068  1.1413938900688805  1.1413938900688805  1.3554266391829466  1.309523949360542
0.1072  1.139561615601094   1.139561615601094   1.3555789198371158  1.3092437123368708
0.1076  1.1377352143888877  1.1377352143888877  1.3557472962187864  1.3089779496385243
0.108   1.1359146582378505  1.1359146582378505  1.3559317484275808  1.3087266543430034
0.1084  1.1340999191337449  1.1340999191337449  1.3561322566928298  1.3084898197579546
0.1088  1.1322909692410696  1.1322909692410696  1.3563488013725924  1.308267439419635
0.1092  1.1304877809016376  1.1304877809016376  1.3565813629526975  1.3080595070913996
0.1096  1.1286903266331658  1.1286903266331658  1.356829922045753   1.3078660167620118
0.11    1.1268985791278783  1.1268985791278783  1.3570944593902097  1.3076869626442085
0.1104  1.125112511251125   1.125112511251125   1.3573749558493984  1.307522339173092
0.1108  1.12333209604001    1.12333209604001    1.3576713924106079  1.3073721410047383
0.1112  1.1215573067020363  1.1215573067020363  1.3579837501841228  1.3072363630144808
0.1116  1.1197881166137607  1.1197881166137607  1.3583120104023263  1.3071150002956171
0.112   1.1180244993194632  1.1180244993194632  1.3586561544187692  1.3070080481578188
0.1124  1.1162664285298283  1.1162664285298283  1.359016163707258   1.306915502125667
0.1128  1.1145138781206385  1.1145138781206385  1.3593920198609606  1.3068373579372206
0.1132  1.1127668221314806  1.1127668221314806  1.3597837045915009  1.3067736115425161
0.1136  1.1110252347644625  1.1110252347644625  1.3601911997280811  1.3067242591021802
0.114   1.109289090382946   1.109289090382946   1.360614487216596   1.3066892969859598
0.1144  1.107558363510286   1.107558363510286   1.3610535491187596  1.3066687217713204
0.1148  1.1058330288285863  1.1058330288285863  1.3615083676112376  1.306662530242003
0.1152  1.1041130611774645  1.1041130611774645  1.3619789249848102  1.306670719386772
0.1156  1.1023984355528287  1.1023984355528287  1.3624652036434721  1.3066932863977345
0.116   1.100689127105666   1.100689127105666   1.3629671861036432  1.30673022866928
0.1164  1.098985111140842   1.098985111140842   1.3634848549932959  1.3067815437965247
0.1168  1.0972863631159115  1.0972863631159115  1.3640181930511375  1.306847229574014
0.1172  1.0955928586399404  1.0955928586399404  1.3645671831257826  1.3069272839943669
0.1176  1.0939045734723385  1.0939045734723385  1.3651318081749415  1.307021705246958
0.1180  1.092221483521702   1.092221483521702   1.3657120512646035  1.307130491716566
0.1184  1.0905435648446686  1.0905435648446686  1.3663078955682382  1.3072536419820815
0.1188  1.088870793644782   1.088870793644782   1.366919324365997   1.3073911548151902
0.1192  1.0872031462713658  1.0872031462713658  1.3675463210439154  1.3075430291790286
0.1196  1.0855405992184106  1.0855405992184106  1.3681888690931507  1.3077092642270314
0.1200  1.0838831291234683  1.0838831291234683  1.3688469521091886  1.3078898593015695
0.1204  1.0822307127665582  1.0822307127665582  1.3695205537910633  1.3080848139326027
0.1208  1.0805833270690821  1.0805833270690821  1.3702096579406189  1.308294127836604
0.1212  1.0789409490927515  1.0789409490927515  1.37091424846172    1.3085178009151026
0.1216  1.0773035560385205  1.0773035560385205  1.3716343093595347  1.3087558332536813
0.1220  1.0756711252455335  1.0756711252455335  1.3723698247397709  1.3090082251206272
0.1224  1.0740436341900776  1.0740436341900776  1.3731207788079214  1.3092749769656051
0.1228  1.0724210604845477  1.0724210604845477  1.3738871558685593  1.3095560894186566
0.1232  1.07080338187642    1.07080338187642    1.3746689403245838  1.309851563288797
0.1236  1.069190576247234   1.069190576247234   1.3754661166765338  1.3101613995630803
0.124   1.0675826216115856  1.0675826216115856  1.3762786695218319  1.3104855994051403
0.1244  1.0659794961161266  1.0659794961161266  1.3771065835541028  1.310824164154204
0.1248  1.0643811780385768  1.0643811780385768  1.3779498435624475  1.3111770953237716
0.1252  1.0627876457867398  1.0627876457867398  1.378808434430779   1.3115443946007057
0.1256  1.061198877897534   1.061198877897534   1.3796823411370913  1.3119260638438124
0.126   1.0596148530360268  1.0596148530360268  1.380571548752794   1.312322105082847
0.1264  1.0580355499944796  1.0580355499944796  1.3814760424420385  1.3127325205174407
0.1268  1.056460947691403   1.056460947691403   1.3823958074610112  1.3131573125157683
0.1272  1.0548910251706172  1.0548910251706172  1.3833308291572983  1.313596483613657
0.1276  1.0533257616003224  1.0533257616003224  1.3842810929691982  1.3140500365133456
0.128   1.0517651362721785  1.0517651362721785  1.385246584425078   1.3145179740824862
0.1284  1.0502091286003907  1.0502091286003907  1.3862272891427057  1.3150002993529455
0.1288  1.0486577181208052  1.0486577181208052  1.3872231928286187  1.3154970155198829
0.1292  1.0471108844900114  1.0471108844900114  1.3882342812774535  1.3160081259404415
0.1296  1.0455686074844528  1.0455686074844528  1.389260540371339   1.316533634132938
0.13    1.0440308669995462  1.0440308669995462  1.3903019560792444  1.3170735437756604
0.1304  1.042497643048807   1.042497643048807   1.3913585144563465  1.3176278587057708
0.1308  1.040968915762985   1.040968915762985   1.392430201643445   1.318196582918564
0.1312  1.0394446653892042  1.0394446653892042  1.3935170038662874  1.3187797205659963
0.1316  1.0379248722901135  1.0379248722901135  1.394618907435003   1.3193772759560058
0.132   1.0364095169430425  1.0364095169430425  1.395735898743473   1.3199892535513424
0.1324  1.034898579939166   1.034898579939166   1.3968679642687398  1.3206156579686308
0.1328  1.0333920419826748  1.0333920419826748  1.398015090570392   1.3212564939772444
0.1332  1.0318898838899557  1.0318898838899557  1.3991772642900018  1.3219117664985436
0.1336  1.030392086588775   1.030392086588775   1.4003544721504948  1.322581480604574
0.134   1.0288986311174735  1.0288986311174735  1.4015467009556173  1.3232656415174517
0.1344  1.0274094986241646  1.0274094986241646  1.4027539375893068  1.3239642546080388
0.1348  1.0259246703659428  1.0259246703659428  1.4039761690151542  1.3246773253952129
0.1352  1.0244441277080956  1.0244441277080956  1.405213382275819   1.3254048595448216
0.1356  1.0229678521233254  1.0229678521233254  1.4064655644924744  1.326146862868796
0.136   1.0214958251909754  1.0214958251909754  1.4077327028642324  1.326903341324094
