#Convergence plot for nb vs h2 @ h1 = 1.0 and beta = 0
#h2     nb @ O(k2)          nb @ O(k4)          nb @ O(k6)          nb @ O(k8)
0.0972  0.6307478260869566  1.5681735839697546  1.2782308538797287  1.1504289902236373
0.0976  0.6251130434782608  1.5702701150850662  1.2767330942939978  1.1468144745784579
0.098   0.6194782608695653  1.5723983969754256  1.2752375030101093  1.14317594093102
0.0984  0.6138434782608695  1.5745584296408315  1.2737439587884185  1.1395130529606037
0.0988  0.6082086956521741  1.5767502130812858  1.2722523403892814  1.1358254734668143
0.0992  0.602573913043478   1.5789737472967862  1.2707625265730529  1.1321128643695764
0.0996  0.5969391304347825  1.5812290322873346  1.2692743961000899  1.1283748867091417
0.1     0.5913043478260868  1.58351606805293    1.267787827730747   1.124611200646081
0.1004  0.5856695652173913  1.585834854593573   1.2663027002253808  1.1208214654612902
0.1008  0.5800347826086956  1.5881853919092628  1.2648188923443464  1.1170053395559871
0.1012  0.5744              1.59056768          1.263336282848      1.1131624804517122
0.1016  0.5687652173913043  1.5929817188657847  1.261854750496697   1.1092925447903288
0.1020  0.5631304347826085  1.5954275085066165  1.2603741740507932  1.1053951883340238
0.1024  0.5574956521739131  1.5979050489224953  1.2588944322706443  1.1014700659653056
0.1028  0.5518608695652173  1.6004143401134217  1.257415403916606   1.0975168316870072
0.1032  0.5462260869565219  1.6029553820793954  1.2559369677490342  1.0935351386222827
0.1036  0.5405913043478258  1.605528174820416   1.254459002528284   1.0895246390146092
0.1040  0.5349565217391303  1.6081327183364842  1.252981387014712   1.0854849842277876
0.1044  0.5293217391304346  1.610769012627599   1.2515039999686732  1.081415824745941
0.1048  0.523686956521739   1.613437057693762   1.2500267201505237  1.0773168101735155
0.1052  0.5180521739130433  1.6161368535349716  1.2485494263206194  1.0731875892352793
0.1056  0.5124173913043478  1.6188684001512286  1.2470719972393154  1.0690278097763244
0.1060  0.5067826086956521  1.6216316975425333  1.2455943116669679  1.0648371187620653
0.1064  0.5011478260869563  1.6244267457088846  1.2441162483639325  1.0606151622782385
0.1068  0.4955130434782608  1.6272535446502836  1.242637686090565   1.0563615855309048
0.1072  0.4898782608695651  1.63011209436673    1.2411585036072208  1.0520760328464465
0.1076  0.4842434782608696  1.633002394858223   1.239678579674256   1.0477581476715692
0.108   0.4786086956521738  1.6359244461247635  1.2381977930520258  1.043407572573301
0.1084  0.4729739130434781  1.6388782481663515  1.2367160225008864  1.0390239492389932
0.1088  0.4673391304347826  1.641863800982987   1.235233146781194   1.0346069184763207
0.1092  0.4617043478260868  1.6448811045746692  1.2337490446533028  1.0301561202132787
0.1096  0.4560695652173914  1.6479301589413993  1.23226359487757    1.0256711934981886
0.11    0.4504347826086956  1.6510109640831758  1.2307766762143502  1.021151776499691
0.1104  0.4447999999999998  1.6541235200000002  1.229288167424      1.016597506506752
0.1108  0.4391652173913041  1.6572678266918714  1.2277979472668745  1.0120080199286594
0.1112  0.4335304347826086  1.66044388415879    1.22630589450333    1.0073829522950244
0.1116  0.4278956521739128  1.6636516924007563  1.2248118878937215  1.0027219382557802
0.112   0.4222608695652173  1.6668912514177698  1.2233158061984057  0.9980246115811836
0.1124  0.4166260869565216  1.67016256120983    1.221817528177737   0.9932906051618131
0.1128  0.4109913043478258  1.6734656217769377  1.2203169325920722  0.9885195510085707
0.1132  0.4053565217391304  1.6768004331190929  1.2188138982017669  0.9837110802526825
0.1136  0.3997217391304346  1.680166995236295   1.2173083037671761  0.9788648231456947
0.114   0.3940869565217391  1.6835653081285447  1.2158000280486563  0.9739804090594786
0.1144  0.3884521739130434  1.6869953717958412  1.2142889498065628  0.9690574664862269
0.1148  0.3828173913043479  1.6904571862381854  1.2127749478012515  0.964095623038456
0.1152  0.3771826086956521  1.693950751455577   1.2112579007930777  0.9590945054490041
0.1156  0.3715478260869563  1.6974760674480152  1.2097376875423977  0.9540537395710335
0.116   0.3659130434782609  1.7010331342155012  1.208214186809567   0.9489729503780289
0.1164  0.3602782608695651  1.704621951758034   1.2066872773549413  0.9438517619637966
0.1168  0.3546434782608696  1.7082425200756144  1.2051568379388762  0.9386897975424673
0.1172  0.3490086956521736  1.711894839168242   1.2036227473217274  0.9334866794484933
0.1176  0.3433739130434781  1.7155789090359168  1.2020848842638507  0.9282420291366505
0.1180  0.3377391304347824  1.719294729678639   1.2005431275256018  0.9229554671820379
0.1184  0.3321043478260869  1.7230423010964087  1.198997355867337   0.9176266132800766
0.1188  0.3264695652173911  1.726821623289225   1.1974474480494113  0.9122550862465097
0.1192  0.3208347826086957  1.7306326962570888  1.1958932828321802  0.9068405040174051
0.1196  0.3151999999999999  1.7344755200000004  1.1943347389760002  0.901382483649152
0.1200  0.3095652173913041  1.7383500945179586  1.1927716952412264  0.8958806413184629
0.1204  0.3039304347826086  1.7422564198109642  1.1912040303882148  0.8903345923223733
0.1208  0.2982956521739129  1.746194495879017   1.1896316231773207  0.8847439510782409
0.1212  0.2926608695652174  1.7501643227221173  1.188054352368901   0.8791083311237472
0.1216  0.2870260869565216  1.7541659003402645  1.1864720967233098  0.8734273451168951
0.1220  0.2813913043478259  1.7581992287334596  1.1848847350009042  0.8677006048360116
0.1224  0.2757565217391304  1.7622643079017017  1.1832921459620391  0.861927721179746
0.1228  0.2701217391304347  1.7663611378449906  1.18169420836707    0.8561083041670697
0.1232  0.2644869565217392  1.7704897185633275  1.180090800976354   0.850241962937279
0.1236  0.2588521739130434  1.774650050056711   1.1784818025502453  0.8443283057499902
0.124   0.2532173913043479  1.778842132325142   1.1768670918491002  0.8383669399851446
0.1244  0.2475826086956519  1.7830659653686203  1.1752465476332743  0.8323574721430045
0.1248  0.2419478260869564  1.787321549187146   1.1736200486631239  0.8262995078441575
0.1252  0.2363130434782606  1.7916088837807183  1.1719874736990035  0.8201926518295113
0.1256  0.2306782608695649  1.7959279691493386  1.1703487015012701  0.8140365079602981
0.126   0.2250434782608694  1.8002788052930057  1.1687036108302786  0.8078306792180727
0.1264  0.2194086956521737  1.8046613922117203  1.167052080446385   0.8015747677047119
0.1268  0.2137739130434782  1.809075729905482   1.1653939891099452  0.7952683746424164
0.1272  0.2081391304347824  1.8135218183742912  1.1637292155813148  0.7889111003737084
0.1276  0.2025043478260866  1.8179996576181479  1.1620576386208492  0.7825025443614338
0.128   0.1968695652173912  1.822509247637051   1.1603791369889045  0.7760423051887619
0.1284  0.1912347826086954  1.827050588431002   1.1586935894458361  0.7695299805591829
0.1288  0.1856              1.83162368          1.1570008747520002  0.7629651672965122
0.1292  0.1799652173913042  1.8362285223440455  1.1553008716677517  0.7563474613448854
0.1296  0.1743304347826087  1.840865115463138   1.1535934589534473  0.7496764577687633
0.13    0.1686956521739129  1.845533459357278   1.151878515369442   0.7429517507529276
0.1304  0.1630608695652172  1.8502335540264654  1.150155919676092   0.7361729336024843
0.1308  0.1574260869565217  1.8549653994706996  1.1484255506337524  0.7293395987428615
0.1312  0.1517913043478259  1.8597289956899816  1.1466872870027796  0.7224513377198096
0.1316  0.1461565217391305  1.86452434268431    1.1449410075435287  0.7155077411994031
0.132   0.1405217391304347  1.8693514404536864  1.143186591016356   0.708508398968038
0.1324  0.134886956521739   1.87421028899811    1.1414239161816166  0.7014528999324339
0.1328  0.1292521739130435  1.8791008883175806  1.1396528617996666  0.6943408321196333
0.1332  0.1236173913043477  1.8840232384120985  1.137873306630862   0.6871717826770005
0.1336  0.1179826086956522  1.8889773392816638  1.1360851294355578  0.6799453378722238
0.134   0.1123478260869565  1.8939631909262764  1.1342882089741106  0.6726610830933135
0.1344  0.1067130434782607  1.898980793345936   1.132482424006875   0.6653186028486028
0.1348  0.1010782608695652  1.9040301465406428  1.1306676532942077  0.6579174807667487
0.1352  0.0954434782608695  1.9091112505103975  1.1288437755964642  0.6504572995967296
0.1356  0.0898086956521740  1.9142241052551985  1.1270106696739997  0.6429376412078472
0.136   0.0841739130434782  1.9193687107750474  1.1251682142871702  0.6353580865897259
0.1364  0.0785391304347828  1.924545067069943   1.123316288196332   0.6277182158523142
